$,,,,,
,,,,,
JDAY,TAIR,TDEW,PHI,WIND,CLOUD
50.05208333,15.7,13.54168326,307,1.9,5
50.0625,15.6,13.61897703,305,1.6,5
50.07291667,15.6,13.61897703,301,1.4,5
50.08333333,15.5,13.69425405,279,0.8,5
50.09375,15.4,13.59564579,290,0.2,5
50.10416667,15.5,13.69425405,285,0.2,5
50.11458333,15.5,13.52050275,258,0.3,5
50.125,15.6,13.61897703,169,0.2,5
50.13541667,15.6,13.61897703,178,0.2,5
50.14583333,15.6,13.61897703,136,0.3,5
50.15625,15.7,13.54168326,197,0.1,5
50.16666667,15.7,13.71745073,206,0.8,5
50.17708333,15.5,13.69425405,166,0.6,5
50.1875,15.6,13.61897703,232,0.4,5
50.19791667,15.6,13.79286179,292,0.3,5
50.20833333,15.6,13.79286179,233,0.7,5
50.21875,15.6,13.79286179,269,0.5,5
50.22916667,15.7,13.71745073,298,1.1,5
50.23958333,15.8,13.64002157,305,1,5
50.25,15.9,13.5605322,319,1,5
50.26041667,15.9,13.38087572,312,1.4,5
50.27083333,16,13.4789391,317,1.2,5
50.28125,16.2,13.49312025,2,0.5,5
50.29166667,16.3,13.7731248,302,1.4,5
50.30208333,16.1,13.9350327,296,1.6,5
50.3125,15.9,14.08868179,292,1.6,5
50.32291667,15.7,14.23440442,288,1.5,5
50.33333333,15.6,14.47164191,279,1.6,5
50.34375,15.4,14.43880306,274,1.4,5
50.35416667,15.3,14.33954538,250,1.6,5
50.36458333,15.4,14.60268257,272,1.4,5
50.375,15.3,14.50329853,268,2.1,5
50.38541667,15.3,14.50329853,274,2.2,5
50.39583333,15.5,14.70206638,283,1.8,5
50.40625,15.7,14.90083329,291,1.9,5
50.41666667,16,15.03434315,300,2.1,5
50.42708333,16.1,14.96728459,292,2.1,5
50.4375,16.5,14.6803074,300,2.1,5
50.44791667,16.9,14.72170116,295,2.1,5
50.45833333,16.7,14.34611992,298,2.2,5
50.46875,16.8,14.26341958,294,1.9,5
50.47916667,17,14.27647568,297,2.3,5
50.48958333,16.8,14.26341958,285,2.7,5
50.5,17.3,14.38481428,280,3.1,5
50.51041667,18,14.49792286,280,3.3,5
50.52083333,18.1,14.40049086,281,3.3,5
50.53125,18.3,14.3976172,281,3.2,5
50.54166667,18.6,14.28655482,277,2.9,5
50.55208333,18.6,14.08196863,279,2.9,5
50.5625,18.2,13.8996253,277,2.7,5
50.57291667,17.9,13.60941536,278,2.6,5
50.58333333,18.4,13.8888137,279,2.5,5
50.59375,18.4,13.68212369,277,2.2,5
50.60416667,18.7,13.76175342,275,2,5
50.61458333,18.9,14.16422415,285,2.2,5
50.625,19,13.83787917,265,2.6,5
50.63541667,19,14.05053377,262,2.6,5
50.64583333,19.1,14.35705501,281,2.8,5
50.65625,18.7,14.17854419,273,3.1,5
50.66666667,18.4,14.0930925,273,3.3,5
50.67708333,18.3,14.1981347,270,3.3,5
50.6875,18.2,14.10124859,275,3.2,5
50.69791667,18.2,14.10124859,279,3.2,5
50.70833333,18.1,14.00436131,281,2.9,5
50.71875,17.8,13.91242406,282,2.7,5
50.72916667,17.9,14.00946491,284,2.4,5
50.73958333,17.5,13.81735158,288,2.2,5
50.75,17.3,13.62296339,290,2,5
50.76041667,16.8,13.52058077,285,1.9,5
50.77083333,16.3,13.40704206,284,1.7,5
50.78125,15.9,13.38087572,280,1.7,5
50.79166667,15.9,13.5605322,276,1.8,5
50.80208333,16,13.29727351,271,2.1,5
50.8125,16.1,13.39519727,287,1.8,5
50.82291667,16.2,13.49312025,293,1.6,5
50.83333333,16.2,13.49312025,306,1.3,5
50.84375,16.2,13.49312025,295,1.6,5
50.85416667,16.1,13.39519727,276,1.9,5
50.86458333,16.1,13.39519727,274,2.4,5
50.875,16.1,13.39519727,273,2.6,5
50.88541667,16.1,13.21147752,261,2.2,5
50.89583333,16.1,13.21147752,265,1.9,5
50.90625,16.1,13.39519727,267,1.3,5
50.91666667,16,13.29727351,256,1,5
50.92708333,16,13.11369399,253,1.3,5
50.9375,15.8,13.10142361,272,1.7,5
50.94791667,15.7,13.00349747,278,1.6,5
50.95833333,15.6,12.90557055,281,1.5,5
50.96875,15.6,13.08668117,285,1.5,5
50.97916667,15.6,13.08668117,286,1.6,5
50.98958333,15.5,12.98861485,265,1.7,5
51,15.5,12.98861485,262,1.5,5
51.01041667,15.6,13.08668117,285,1.4,5
51.02083333,15.6,13.2659255,292,1.4,5
51.03125,15.6,13.2659255,290,1.4,5
51.04166667,15.6,13.2659255,285,1.4,5
51.05208333,15.5,13.1677219,275,1.7,5
51.0625,15.5,13.1677219,272,2.1,5
51.07291667,15.6,13.08668117,270,1.8,5
51.08333333,15.6,13.08668117,258,1.4,5
51.09375,15.7,13.18474676,278,1.3,5
51.10416667,15.7,13.18474676,288,1.5,5
51.11458333,15.6,13.08668117,292,1.4,5
51.125,15.6,13.08668117,291,1.3,5
51.13541667,15.6,12.90557055,299,1.4,5
51.14583333,15.5,12.62476372,295,2,5
51.15625,15.4,12.52697514,293,1.4,5
51.16666667,15.4,12.52697514,305,1,5
51.17708333,15.4,12.70971434,296,1.5,5
51.1875,15.4,12.89054779,290,1.4,5
51.19791667,15.3,12.79247999,280,1.6,5
51.20833333,15.3,12.79247999,275,1.7,5
51.21875,15.3,12.79247999,275,1.6,5
51.22916667,15.4,12.70971434,263,1.1,5
51.23958333,15.5,12.80764284,254,1.4,5
51.25,15.6,12.90557055,259,1.3,5
51.26041667,15.8,12.91812441,258,1.1,5
51.27083333,16,12.92815677,268,1.7,5
51.28125,16.1,12.83811535,266,1.4,5
51.29166667,16.2,12.74573391,272,1.6,5
51.30208333,16.3,12.84308624,267,1.3,5
51.3125,16.4,12.94043758,274,1.2,5
51.32291667,16.7,13.03977349,281,1.5,5
51.33333333,16.7,12.64781721,277,1.8,5
51.34375,16.9,12.64196963,270,1.7,5
51.35416667,17.1,12.63318229,268,1.7,5
51.36458333,17.3,12.62138555,281,1.8,5
51.375,17.4,13.12570773,283,1.8,5
51.38541667,17.4,13.9138959,273,2.1,5
51.39583333,17.6,14.10857555,269,2.4,5
51.40625,17.3,14.00802766,270,2.5,5
51.41666667,17.8,13.91242406,284,2.8,5
51.42708333,18,13.70615322,282,2.9,5
51.4375,18.1,13.80288987,281,2.9,5
51.44791667,18.7,13.76175342,281,2.8,5
51.45833333,18.8,13.85801493,282,3.1,5
51.46875,19,13.83787917,275,3.3,5
51.47916667,18.9,13.52667058,283,3.7,5
51.48958333,18.9,13.52667058,279,3.4,5
51.5,19.3,13.47076352,282,3.5,5
51.51041667,19.3,13.47076352,283,3.4,5
51.52083333,19.5,13.43758851,282,3.1,5
51.53125,19.3,13.24671506,278,3.3,5
51.54166667,19.2,13.15127582,279,3.3,5
51.55208333,19.3,13.24671506,281,3.2,5
51.5625,19.5,13.21028243,283,3.2,5
51.57291667,19.3,13.24671506,282,3.6,5
51.58333333,19.1,13.0558349,278,3.7,5
51.59375,19,12.9603923,279,3.6,5
51.60416667,18.8,12.76950207,278,3.8,5
51.61458333,19,12.7339309,281,3.4,5
51.625,19,12.7339309,279,3.3,5
51.63541667,19.2,12.92447673,281,3,5
51.64583333,19,12.7339309,277,2.9,5
51.65625,18.9,12.63865538,269,3.2,5
51.66666667,18.4,12.38770144,269,3.3,5
51.67708333,18.4,12.61024984,270,3,5
51.6875,18.5,12.48315412,259,2.9,5
51.69791667,18.3,12.51462911,253,2.9,5
51.70833333,17.9,12.56720181,270,3,5
51.71875,17.8,12.68458881,264,2.6,5
51.72916667,17.4,12.51022757,268,2.8,5
51.73958333,17,12.33206537,268,2.5,5
51.75,16.7,12.24679081,259,2.3,5
51.76041667,16.5,12.05358742,266,2.1,5
51.77083333,16.4,11.95698381,260,1.7,5
51.78125,16.4,11.95698381,244,1.9,5
51.79166667,16.4,11.75338907,229,1.3,5
51.80208333,16.3,11.65693835,231,1,5
51.8125,16.3,11.86037893,202,0.8,5
51.82291667,16.3,12.06144367,189,0.7,5
51.83333333,16.3,11.86037893,178,0.7,5
51.84375,16.3,11.86037893,164,0.9,5
51.85416667,16.4,11.95698381,160,0.9,5
51.86458333,16.4,11.75338907,166,0.5,5
51.875,16.4,11.75338907,184,0.3,5
51.88541667,16.4,11.75338907,181,0.5,5
51.89583333,16.4,11.95698381,212,0.7,5
51.90625,16.4,12.15820104,250,1,5
51.91666667,16.3,11.86037893,192,0.7,5
51.92708333,16.3,11.86037893,69,0.5,5
51.9375,16.3,11.86037893,156,0.1,5
51.94791667,16.2,11.96468507,268,0.5,5
51.95833333,16.2,11.96468507,232,0.2,5
51.96875,16.2,11.96468507,233,0.1,5
51.97916667,16.2,12.3596197,234,0.4,5
51.98958333,16.1,12.45654561,245,0.5,5
52,16.1,12.45654561,236,0.3,5
52.01041667,16.1,12.83811535,224,0.7,5
52.02083333,15.9,13.01590962,210,1.1,5
52.03125,15.8,12.91812441,206,1.2,5
52.04166667,15.8,12.91812441,213,0.7,5
52.05208333,15.8,12.91812441,217,0.8,5
52.0625,15.8,12.91812441,235,1.1,5
52.07291667,15.7,12.82033835,257,0.9,5
52.08333333,15.8,12.91812441,258,0.4,5
52.09375,15.8,13.10142361,231,0.7,5
52.10416667,15.8,13.10142361,243,0.8,5
52.11458333,15.7,12.82033835,237,0.7,5
52.125,15.7,12.82033835,236,0.8,5
52.13541667,15.7,12.82033835,226,0.9,5
52.14583333,15.6,12.90557055,207,0.8,5
52.15625,15.5,12.98861485,243,1.4,5
52.16666667,15.5,12.98861485,231,0.7,5
52.17708333,15.4,12.89054779,245,1,5
52.1875,15.5,12.98861485,274,1.1,5
52.19791667,15.4,13.06951761,285,1,5
52.20833333,15.3,12.97131263,277,0.9,5
52.21875,15.4,13.24666452,276,0.4,5
52.22916667,15.4,13.06951761,291,0.2,5
52.23958333,15.5,13.1677219,0,0,5
52.25,15.7,13.18474676,300,0.1,5
52.26041667,15.9,13.19934895,255,1.1,5
52.27083333,15.9,12.64311671,241,1.7,5
52.28125,16,12.35933728,254,1.9,5
52.29166667,16,12.35933728,244,2.2,5
52.30208333,15.9,12.06843727,241,2.4,5
52.3125,16.1,12.26255999,241,2.5,5
52.32291667,16.4,12.15820104,237,2.2,5
52.33333333,16.8,12.1391786,240,2.3,5
52.34375,16.9,12.23562265,237,2.3,5
52.35416667,16.9,12.02880901,226,2.4,5
52.36458333,17.2,12.10786559,230,2.6,5
52.375,17,12.1250955,224,3.2,5
52.38541667,17,12.1250955,224,3.2,5
52.39583333,17.2,11.89548424,234,3.4,5
52.40625,17.1,11.79951857,251,3.7,5
52.41666667,16.6,11.73994122,255,3.4,5
52.42708333,16.2,11.35476472,255,3.6,5
52.4375,16,11.16216814,254,3.7,5
52.44791667,16.1,11.25846712,253,3.5,5
52.45833333,16.5,11.22369301,242,3.9,5
52.46875,17,11.2714122,241,3.3,5
52.47916667,17,11.2714122,244,3.2,5
52.48958333,16.4,10.91397639,239,3.3,5
52.5,16.3,11.03173913,236,2.8,5
52.51041667,17.1,11.36705399,231,2.9,5
52.52083333,18,11.78109742,237,2.8,5
52.53125,17.8,11.13262989,225,2.5,5
52.54166667,17.6,11.39991533,252,2.5,5
52.55208333,17.3,11.11401049,253,2.8,5
52.5625,17.1,11.14666385,247,2.8,5
52.57291667,17.4,11.20931385,242,2.8,5
52.58333333,17.5,11.30461546,238,2.8,5
52.59375,17.6,11.39991533,243,2.9,5
52.60416667,17.8,11.59050985,251,3.2,5
52.61458333,17.6,11.84523865,255,3.6,5
52.625,17.6,11.84523865,256,3.8,5
52.63541667,17.5,11.5285518,256,3.6,5
52.64583333,17.6,11.39991533,245,3.2,5
52.65625,17.7,11.49521346,251,3.3,5
52.66666667,17.8,11.36309832,245,3.1,5
52.67708333,17.6,10.94271995,231,3.1,5
52.6875,17.5,10.84776219,229,2.9,5
52.69791667,17.5,11.07771407,243,2.8,5
52.70833333,16.9,10.50689698,240,2.9,5
52.71875,16.6,10.66926611,241,2.9,5
52.72916667,16.2,10.50621952,243,2.7,5
52.73958333,16.1,10.6265226,246,2.5,5
52.75,15.9,10.43487893,237,2.3,5
52.76041667,15.9,10.43487893,238,2.2,5
52.77083333,15.8,10.33905475,234,2.3,5
52.78125,15.7,10.24322901,230,2.4,5
52.79166667,15.7,10.24322901,223,2.2,5
52.80208333,15.6,9.93225694,223,2.4,5
52.8125,15.6,9.93225694,217,2.4,5
52.82291667,15.6,9.71434462,212,2.3,5
52.83333333,15.5,9.836590836,204,2.1,5
52.84375,15.5,9.836590836,212,2,5
52.85416667,15.5,9.836590836,206,3.1,5
52.86458333,15.3,9.645253765,195,2.6,5
52.875,15.4,9.95574242,192,1.9,5
52.88541667,15.5,10.05157285,224,2.2,5
52.89583333,15.5,10.05157285,226,2.1,5
52.90625,15.5,10.05157285,221,1.8,5
52.91666667,15.5,10.05157285,214,1.8,5
52.92708333,15.5,9.836590836,191,1.6,5
52.9375,15.4,9.740923111,189,1.5,5
52.94791667,15.4,9.740923111,184,1.8,5
52.95833333,15.5,10.05157285,194,2,5
52.96875,15.4,9.95574242,191,1.8,5
52.97916667,15.3,10.0718795,195,1.6,5
52.98958333,15.3,10.28123206,200,1.6,5
53,15.3,10.28123206,206,1.6,5
53.01041667,15.1,10.29541479,206,1.3,5
53.02083333,15,10.19910192,207,1.4,5
53.03125,14.9,10.30648855,192,1,5
53.04166667,14.7,10.51315977,195,0.9,5
53.05208333,14.5,10.51564406,189,0.9,5
53.0625,14.3,10.51529567,195,1,5
53.07291667,14,10.414949,204,1,5
53.08333333,14.2,10.60940682,206,1,5
53.09375,14.2,10.60940682,201,1,5
53.10416667,14.1,10.321133,197,0.6,5
53.11458333,13.9,10.12696589,109,0.5,5
53.125,14,9.835687374,83,0.3,5
53.13541667,14.2,9.831381717,110,0.6,5
53.14583333,14.3,9.928013389,106,0.6,5
53.15625,14.6,9.608130223,52,0.5,5
53.16666667,14.8,9.591893285,103,0.6,5
53.17708333,14.5,9.920597792,133,0.4,5
53.1875,14.2,10.22484951,130,0.2,5
53.19791667,14.1,10.321133,139,0.1,5
53.20833333,14.2,10.22484951,124,0.2,5
53.21875,14.2,10.22484951,131,0.3,5
53.22916667,14.4,10.02464378,135,0.3,5
53.23958333,14.7,10.31452732,139,0.4,5
53.25,14.9,10.10278766,203,0,5
53.26041667,15.3,9.859910431,168,0.7,5
53.27083333,15.6,9.26990426,184,0.6,5
53.28125,15.8,9.23319547,175,0.5,5
53.29166667,15.9,9.328184878,175,0.6,5
53.30208333,16,9.192688039,192,1.1,5
53.3125,16.3,9.242908302,221,1.2,5
53.32291667,16.5,8.953018158,217,1.4,5
53.33333333,16.6,9.288746023,221,1.5,5
53.34375,16.6,9.526794467,241,1.5,5
53.35416667,16.5,8.953018158,257,1,5
53.36458333,16.8,8.990470853,253,1.4,5
53.375,17,8.676165726,244,1,5
53.38541667,17.1,9.518593508,257,1.8,5
53.39583333,17.1,9.023162014,265,1.8,5
53.40625,17.5,9.144639385,251,1.9,5
53.41666667,17.6,9.492567949,260,2.2,5
53.42708333,17.6,9.492567949,267,2.4,5
53.4375,18,9.868052364,255,2.5,5
53.44791667,18.2,9.80040564,250,2.5,5
53.45833333,18.5,9.821548666,241,2.4,5
53.46875,18.7,9.475680069,219,2.4,5
53.47916667,19,9.754896016,229,2.7,5
53.48958333,19.2,10.21052212,234,2.9,5
53.5,19.5,10.49029593,227,3,5
53.51041667,19.7,10.67679961,245,3.2,5
53.52083333,19.9,11.12994781,247,3.4,5
53.53125,19.5,11.27579971,252,3.8,5
53.54166667,19.8,11.55728871,256,3.5,5
53.55208333,19.8,11.29887572,245,3.7,5
53.5625,19.6,11.36963161,244,3.6,5
53.57291667,19.7,11.71785574,247,3.6,5
53.58333333,19.8,11.81187088,245,3.4,5
53.59375,19.3,11.34177348,237,3.8,5
53.60416667,19.3,11.83808078,245,3.8,5
53.61458333,19.3,12.08096595,243,3.6,5
53.625,18.8,12.54337811,248,3.9,5
53.63541667,18.7,12.67405443,256,4,5
53.64583333,18.6,12.80148644,256,3.9,5
53.65625,18.8,12.31426214,240,3.5,5
53.66666667,18.4,11.9338182,234,3.6,5
53.67708333,18.4,11.9338182,240,3.5,5
53.6875,18.2,12.19679106,249,3.3,5
53.69791667,17.9,11.91041288,255,3.5,5
53.70833333,17.7,12.15944705,262,3.1,5
53.71875,17.3,12.20398974,260,2.9,5
53.72916667,16.7,11.83623187,257,2.6,5
53.73958333,16.7,12.04273321,261,2.6,5
53.75,17.1,12.01174,265,2.7,5
53.76041667,16.8,11.93252114,269,2.1,5
53.77083333,16.2,11.76377277,276,1.9,5
53.78125,15.8,11.57763849,269,1.3,5
53.79166667,15.4,11.38796482,254,0.9,5
53.80208333,15,11.19483007,251,0.9,5
53.8125,14.8,11.38269611,221,0.8,5
53.82291667,14.7,11.47304527,256,1.1,5
53.83333333,14.9,11.66806665,235,1,5
53.84375,15,11.76557592,247,1.1,5
53.85416667,15.3,11.67884938,255,1.4,5
53.86458333,15.5,11.87327977,258,1.3,5
53.875,15.5,11.68017849,255,1.4,5
53.88541667,15.5,11.68017849,245,0.9,5
53.89583333,15.3,11.48604245,245,0.9,5
53.90625,15.1,11.48441478,264,1.2,5
53.91666667,15.5,11.87327977,264,1.2,5
53.92708333,15.8,12.16491744,272,1.5,5
53.9375,15.8,11.97137424,258,1.5,5
53.94791667,15.9,12.06843727,266,1.5,5
53.95833333,15.9,12.06843727,266,1.4,5
53.96875,15.9,12.06843727,249,1.2,5
53.97916667,15.9,11.87254672,241,1,5
53.98958333,15.9,11.87254672,221,1.2,5
54,15.9,11.87254672,234,1.1,5
54.01041667,15.9,12.06843727,225,1.1,5
54.02083333,15.9,12.26212789,223,0.9,5
54.03125,15.8,12.16491744,227,0.9,5
54.04166667,15.7,12.25895721,248,1,5
54.05208333,15.7,12.25895721,252,0.8,5
54.0625,15.7,12.44811427,263,1,5
54.07291667,15.7,12.6352257,279,0.7,5
54.08333333,15.7,12.6352257,288,0.8,5
54.09375,15.6,12.53758022,281,0.8,5
54.10416667,15.5,12.62476372,292,0.2,5
54.11458333,15.4,12.52697514,299,0,5
54.125,15.4,12.52697514,0,0,5
54.13541667,15.3,12.61178505,0,0,5
54.14583333,15.3,12.42918572,297,0.1,5
54.15625,15.1,12.41592411,159,0.3,5
54.16666667,14.8,12.30212995,128,0.4,5
54.17708333,14.7,12.20405774,130,0.2,5
54.1875,14.7,12.3820684,125,0,5
54.19791667,14.7,12.3820684,125,0,5
54.20833333,14.6,12.28385862,125,0.1,5
54.21875,14.7,12.3820684,136,0.2,5
54.22916667,14.9,12.57848588,175,0,5
54.23958333,15.1,12.77490063,176,0,5
54.25,15.4,12.89054779,180,0.4,5
54.26041667,15.9,13.01590962,199,0.8,5
54.27083333,16.3,12.84308624,201,1,5
54.28125,16.5,12.84536841,201,1,5
54.29166667,16.7,12.64781721,228,0.8,5
54.30208333,16.9,12.64196963,217,0.7,5
54.3125,17,12.73871969,258,0.8,5
54.32291667,17,12.73871969,223,1.1,5
54.33333333,17.2,12.52494682,219,1.1,5
54.34375,17.2,12.52494682,223,1.5,5
54.35416667,17.3,12.62138555,228,1.3,5
54.36458333,17.2,12.52494682,236,1.6,5
54.375,17.2,12.52494682,265,1.6,5
54.38541667,17.5,12.60650712,280,1.9,5
54.39583333,17.6,13.11614295,288,2.1,5
54.40625,17.5,12.81425901,267,2.6,5
54.41666667,17.4,12.92296251,266,2.8,5
54.42708333,17.4,12.71782295,265,2.5,5
54.4375,17.6,12.70278528,270,2.5,5
54.44791667,17.6,12.70278528,271,2.9,5
54.45833333,17.8,12.89533743,265,2.9,5
54.46875,18.2,12.85505822,273,2.9,5
54.47916667,18.4,13.04695498,280,2.8,5
54.48958333,18.4,13.26126,277,2.9,5
54.5,18.9,13.30887807,279,2.8,5
54.51041667,19,13.1839402,280,2.9,5
54.52083333,19.3,13.24671506,280,2.9,5
54.53125,19.3,13.01974703,282,3,5
54.54166667,19.6,13.30554752,279,3.1,5
54.55208333,19.7,13.40081087,279,3.2,5
54.5625,19.8,13.94876998,283,3.5,5
54.57291667,19.4,13.56636805,281,3.5,5
54.58333333,19.5,13.66197096,290,3.4,5
54.59375,19.4,13.56636805,291,3.4,5
54.60416667,19.1,13.50042805,292,3.5,5
54.61458333,19.3,13.69197178,295,3.5,5
54.625,19.3,13.47076352,297,3.5,5
54.63541667,19.4,13.1150156,292,3.6,5
54.64583333,19.4,13.1150156,292,3.4,5
54.65625,19.1,12.82920468,288,3.3,5
54.66666667,19,12.9603923,286,3.2,5
54.67708333,19,12.9603923,287,3.1,5
54.6875,18.8,12.54337811,287,2.8,5
54.69791667,18.7,12.67405443,288,2.9,5
54.70833333,18.5,12.48315412,290,2.9,5
54.71875,18.4,12.38770144,292,2.7,5
54.72916667,18,12.00587395,293,2.8,5
54.73958333,17.7,12.37529002,293,2.6,5
54.75,17.4,12.30011245,294,2.7,5
54.76041667,17.1,12.42850676,293,2.5,5
54.77083333,16.8,12.34339059,295,2.3,5
54.78125,16.3,12.06144367,296,2.5,5
54.79166667,16,12.35933728,303,2.2,5
54.80208333,15.8,12.35631455,307,2.1,5
54.8125,15.6,12.35061164,306,1.9,5
54.82291667,15.5,12.43993385,308,1.5,5
54.83333333,15.4,12.34228658,313,1.4,5
54.84375,15.3,12.05809804,326,0.9,5
54.85416667,15.2,11.96059161,329,0.7,5
54.86458333,15.1,12.04933942,331,0.7,5
54.875,15.2,12.14698937,327,1.1,5
54.88541667,15.2,12.14698937,327,0.8,5
54.89583333,15,11.95168858,325,0.9,5
54.90625,15,12.13581241,332,0.7,5
54.91666667,14.9,11.85403684,326,0.6,5
54.92708333,14.8,11.75638421,327,0.7,5
54.9375,14.8,11.940226,325,0.9,5
54.94791667,14.9,12.03801963,324,0.8,5
54.95833333,15.1,12.41592411,318,0.9,5
54.96875,15,12.49827218,310,1,5
54.97916667,14.8,12.30212995,323,0.6,5
54.98958333,14.8,12.48027748,331,0.5,5
55,14.7,12.3820684,340,0.2,5
55.01041667,14.6,12.28385862,337,0.4,5
55.02083333,14.6,12.28385862,350,0.2,5
55.03125,14.7,12.3820684,354,0.4,5
55.04166667,14.8,12.48027748,9,0.4,5
55.05208333,14.6,12.28385862,11,0.5,5
55.0625,14.6,12.28385862,5,0.4,5
55.07291667,14.6,12.45991997,4,0.4,5
55.08333333,14.5,12.18564817,16,0.3,5
55.09375,14.3,11.9892252,52,0.2,5
55.10416667,14.2,12.06653248,57,0.2,5
55.11458333,13.9,11.7714852,122,0.1,5
55.125,13.6,11.82060591,122,0,5
55.13541667,13.3,11.69389431,122,0.1,5
55.14583333,13.3,11.86139165,0,0,5
55.15625,13.7,12.42330999,122,0.1,5
55.16666667,13.9,12.62132509,122,0,5
55.17708333,14,12.72033206,122,0.3,5
55.1875,14.2,12.91834486,122,0,5
55.19791667,14.4,12.94905345,122,0.2,5
55.20833333,14.6,13.14680452,122,0,5
55.21875,14.9,13.44342787,339,0.3,5
55.22916667,15.2,13.04998218,325,0.8,5
55.23958333,15.7,13.00349747,305,1,5
55.25,15.9,12.83051397,308,0.9,5
55.26041667,16.1,13.02579867,305,1.6,5
55.27083333,16.3,13.59104244,304,1.8,5
55.28125,16.7,13.61163131,306,1.7,5
55.29166667,17,13.52452458,316,1.1,5
55.30208333,17.3,13.62296339,306,1.5,5
55.3125,17.4,13.52424959,291,1.6,5
55.32291667,17.4,13.52424959,283,1.3,5
55.33333333,17.4,13.52424959,275,1.6,5
55.34375,17.5,13.81735158,284,1.8,5
55.35416667,17.6,13.9145441,293,1.8,5
55.36458333,17.9,14.40058754,279,2.1,5
55.375,18.1,14.59525719,287,2.3,5
55.38541667,18.5,14.39190344,283,2.1,5
55.39583333,18.4,14.4946525,277,2.3,5
55.40625,18.3,14.78992284,278,2.7,5
55.41666667,18.9,14.97981238,283,2.6,5
55.42708333,19.8,15.03192111,294,2.8,5
55.4375,19.8,15.24079119,291,3.4,5
55.44791667,19.9,15.33735145,293,3.7,5
55.45833333,19.7,15.35051044,287,3.8,5
55.46875,19.9,15.12832523,292,3.9,5
55.47916667,19.9,15.33735145,291,4.2,5
55.48958333,19.6,15.04766684,293,4.6,5
55.5,19.9,15.12832523,293,4.5,5
55.51041667,19.7,14.93551566,287,4.4,5
55.52083333,20.1,15.1092882,292,4.2,5
55.53125,20,15.01304474,291,4.2,5
55.54166667,20.2,15.20553028,294,4,5
55.55208333,20.2,14.99096145,294,4.1,5
55.5625,20.4,15.18312161,292,3.9,5
55.57291667,20.5,15.27919952,293,3.8,5
55.58333333,20.5,15.27919952,293,3.8,5
55.59375,20.6,15.15742264,292,3.5,5
55.60416667,20.6,15.15742264,290,3.5,5
55.61458333,20.1,14.89487921,289,3.6,5
55.625,19.8,14.60662381,291,3.8,5
55.63541667,20.1,14.67783475,295,3.5,5
55.64583333,20,14.58191267,291,3.5,5
55.65625,19.7,14.51053578,291,3.9,5
55.66666667,19.6,14.628057,290,3.5,5
55.67708333,19.3,14.33930163,293,3.8,5
55.6875,19.1,14.14679111,292,3.8,5
55.69791667,19.1,14.14679111,296,3.3,5
55.70833333,19,14.05053377,297,3.4,5
55.71875,18.8,13.85801493,299,3.3,5
55.72916667,18.8,14.06780672,297,2.9,5
55.73958333,18.5,13.9853918,302,3.3,5
55.75,18.3,13.99635951,300,2.8,5
55.76041667,18.1,13.80288987,303,2.7,5
55.77083333,17.6,13.51990746,307,2.9,5
55.78125,17.3,13.4272032,306,2.6,5
55.79166667,17,13.52452458,307,2.7,5
55.80208333,16.9,13.42717925,306,2.8,5
55.8125,16.8,13.32983291,306,2.7,5
55.82291667,16.8,13.32983291,309,2.2,5
55.83333333,16.8,13.32983291,304,2.2,5
55.84375,16.7,13.23248558,306,2.1,5
55.85416667,16.7,13.42308855,304,2.2,5
55.86458333,16.7,13.42308855,305,2.1,5
55.875,16.7,13.42308855,311,2.1,5
55.88541667,16.7,13.61163131,304,2.5,5
55.89583333,16.7,13.61163131,304,2.3,5
55.90625,16.7,13.61163131,299,2.5,5
55.91666667,16.6,13.51399477,298,2.5,5
55.92708333,16.6,13.51399477,294,2.3,5
55.9375,16.6,13.70038256,299,2.1,5
55.94791667,16.6,13.88480427,297,2,5
55.95833333,16.6,13.88480427,301,2.1,5
55.96875,16.6,13.88480427,305,2.2,5
55.97916667,16.6,13.88480427,304,2.2,5
55.98958333,16.6,13.70038256,309,2.3,5
56,16.6,13.88480427,305,2,5
56.01041667,16.5,13.78688445,301,2.1,5
56.02083333,16.6,13.88480427,305,2.2,5
56.03125,16.6,13.88480427,304,2.4,5
56.04166667,16.6,13.70038256,299,2.1,5
56.05208333,16.6,13.88480427,293,2.2,5
56.0625,16.4,13.50482307,289,2.2,5
56.07291667,16.4,13.50482307,298,2.1,5
56.08333333,16.4,13.50482307,303,2,5
56.09375,16.3,13.40704206,312,1.9,5
56.10416667,16.3,13.40704206,313,1.9,5
56.11458333,16.2,13.30926021,311,1.8,5
56.125,16.2,13.49312025,314,1.7,5
56.13541667,16.2,13.67506364,309,1.6,5
56.14583333,16.1,13.57700174,308,1.5,5
56.15625,16.1,13.39519727,309,1.3,5
56.16666667,16.1,13.21147752,306,1.7,5
56.17708333,16.2,13.30926021,310,1.4,5
56.1875,16.2,13.67506364,326,1.1,5
56.19791667,16.1,13.75693324,327,1.1,5
56.20833333,16.1,13.75693324,336,0.8,5
56.21875,16,13.65873306,336,0.8,5
56.22916667,16.1,13.9350327,330,1,5
56.23958333,16.1,13.9350327,328,1.2,5
56.25,16.2,14.03336848,332,1,5
56.26041667,16.3,13.7731248,325,1.3,5
56.27083333,16.6,14.06730388,320,1.8,5
56.28125,16.8,14.08064155,320,1.7,5
56.29166667,17,14.09149145,315,1.8,5
56.30208333,17.1,14.18926657,320,1.9,5
