$T,,
,,
JDAY,EDH,2.134
48.39166667,0.949,
48.39583333,0.917,
48.4,0.875,
48.40416667,0.865,
48.40833333,0.868,
48.4125,0.867,
48.41666667,0.846,
48.42083333,0.812,
48.425,0.775,
48.42916667,0.741,
48.43333333,0.732,
48.4375,0.715,
48.44166667,0.696,
48.44583333,0.688,
48.45,0.671,
48.45416667,0.666,
48.45833333,0.643,
48.4625,0.611,
48.46666667,0.573,
48.47083333,0.545,
48.475,0.545,
48.47916667,0.548,
48.48333333,0.553,
48.4875,0.539,
48.49166667,0.518,
48.49583333,0.498,
48.5,0.472,
48.50416667,0.458,
48.50833333,0.453,
48.5125,0.457,
48.51666667,0.463,
48.52083333,0.47,
48.525,0.47,
48.52916667,0.473,
48.53333333,0.472,
48.5375,0.475,
48.54166667,0.488,
48.54583333,0.487,
48.55,0.495,
48.55416667,0.506,
48.55833333,0.516,
48.5625,0.535,
48.56666667,0.555,
48.57083333,0.579,
48.575,0.602,
48.57916667,0.614,
48.58333333,0.637,
48.5875,0.648,
48.59166667,0.666,
48.59583333,0.693,
48.6,0.724,
48.60416667,0.767,
48.60833333,0.795,
48.6125,0.814,
48.61666667,0.827,
48.62083333,0.835,
48.625,0.869,
48.62916667,0.924,
48.63333333,0.963,
48.6375,0.991,
48.64166667,1.022,
48.64583333,1.044,
48.65,1.082,
48.65416667,1.122,
48.65833333,1.148,
48.6625,1.166,
48.66666667,1.196,
48.67083333,1.242,
48.675,1.287,
48.67916667,1.331,
48.68333333,1.361,
48.6875,1.381,
48.69166667,1.41,
48.69583333,1.442,
48.7,1.477,
48.70416667,1.516,
48.70833333,1.543,
48.7125,1.57,
48.71666667,1.6,
48.72083333,1.628,
48.725,1.653,
48.72916667,1.684,
48.73333333,1.714,
48.7375,1.734,
48.74166667,1.754,
48.74583333,1.769,
48.75,1.789,
48.75416667,1.823,
48.75833333,1.854,
48.7625,1.864,
48.76666667,1.867,
48.77083333,1.871,
48.775,1.87,
48.77916667,1.863,
48.78333333,1.878,
48.7875,1.89,
48.79166667,1.92,
48.79583333,1.942,
48.8,1.925,
48.80416667,1.893,
48.80833333,1.874,
48.8125,1.853,
48.81666667,1.842,
48.82083333,1.83,
48.825,1.815,
48.82916667,1.815,
48.83333333,1.805,
48.8375,1.764,
48.84166667,1.72,
48.84583333,1.699,
48.85,1.685,
48.85416667,1.663,
48.85833333,1.624,
48.8625,1.575,
48.86666667,1.536,
48.87083333,1.504,
48.875,1.468,
48.87916667,1.434,
48.88333333,1.409,
48.8875,1.379,
48.89166667,1.334,
48.89583333,1.279,
48.9,1.225,
48.90416667,1.188,
48.90833333,1.155,
48.9125,1.114,
48.91666667,1.073,
48.92083333,1.025,
48.925,0.989,
48.92916667,0.94,
48.93333333,0.881,
48.9375,0.838,
48.94166667,0.807,
48.94583333,0.779,
48.95,0.73,
48.95416667,0.674,
48.95833333,0.619,
48.9625,0.571,
48.96666667,0.544,
48.97083333,0.498,
48.975,0.442,
48.97916667,0.403,
48.98333333,0.377,
48.9875,0.349,
48.99166667,0.308,
48.99583333,0.263,
49,0.209,
49.00416667,0.168,
49.00833333,0.141,
49.0125,0.111,
49.01666667,0.084,
49.02083333,0.055,
49.025,0.019,
49.02916667,-0.017,
49.03333333,-0.047,
49.0375,-0.071,
49.04166667,-0.083,
49.04583333,-0.092,
49.05,-0.114,
49.05416667,-0.133,
49.05833333,-0.148,
49.0625,-0.163,
49.06666667,-0.181,
49.07083333,-0.19,
49.075,-0.189,
49.07916667,-0.189,
49.08333333,-0.188,
49.0875,-0.174,
49.09166667,-0.172,
49.09583333,-0.171,
49.1,-0.171,
49.10416667,-0.16,
49.10833333,-0.143,
49.1125,-0.121,
49.11666667,-0.092,
49.12083333,-0.082,
49.125,-0.071,
49.12916667,-0.05,
49.13333333,-0.018,
49.1375,0.017,
49.14166667,0.04,
49.14583333,0.059,
49.15,0.077,
49.15416667,0.1,
49.15833333,0.134,
49.1625,0.175,
49.16666667,0.207,
49.17083333,0.236,
49.175,0.268,
49.17916667,0.292,
49.18333333,0.316,
49.1875,0.332,
49.19166667,0.359,
49.19583333,0.402,
49.2,0.442,
49.20416667,0.48,
49.20833333,0.505,
49.2125,0.534,
49.21666667,0.582,
49.22083333,0.62,
49.225,0.658,
49.22916667,0.674,
49.23333333,0.675,
49.2375,0.707,
49.24166667,0.75,
49.24583333,0.793,
49.25,0.838,
49.25416667,0.868,
49.25833333,0.896,
49.2625,0.925,
49.26666667,0.944,
49.27083333,0.95,
49.275,0.957,
49.27916667,0.998,
49.28333333,1.044,
49.2875,1.075,
49.29166667,1.091,
49.29583333,1.102,
49.3,1.122,
49.30416667,1.149,
49.30833333,1.161,
49.3125,1.154,
49.31666667,1.15,
49.32083333,1.169,
49.325,1.197,
49.32916667,1.201,
49.33333333,1.203,
49.3375,1.209,
49.34166667,1.216,
49.34583333,1.212,
49.35,1.196,
49.35416667,1.173,
49.35833333,1.16,
49.3625,1.176,
49.36666667,1.19,
49.37083333,1.165,
49.375,1.136,
49.37916667,1.114,
49.38333333,1.092,
49.3875,1.079,
49.39166667,1.073,
49.39583333,1.061,
49.4,1.036,
49.40416667,1.013,
49.40833333,0.992,
49.4125,0.972,
49.41666667,0.954,
49.42083333,0.936,
49.425,0.898,
49.42916667,0.871,
49.43333333,0.857,
49.4375,0.843,
49.44166667,0.819,
49.44583333,0.797,
49.45,0.777,
49.45416667,0.762,
49.45833333,0.758,
49.4625,0.745,
49.46666667,0.713,
49.47083333,0.691,
49.475,0.666,
49.47916667,0.65,
49.48333333,0.64,
49.4875,0.633,
49.49166667,0.618,
49.49583333,0.607,
49.5,0.596,
49.50416667,0.582,
49.50833333,0.569,
49.5125,0.548,
49.51666667,0.536,
49.52083333,0.532,
49.525,0.538,
49.52916667,0.529,
49.53333333,0.521,
49.5375,0.515,
49.54166667,0.511,
49.54583333,0.511,
49.55,0.511,
49.55416667,0.498,
49.55833333,0.5,
49.5625,0.516,
49.56666667,0.524,
49.57083333,0.543,
49.575,0.544,
49.57916667,0.561,
49.58333333,0.58,
49.5875,0.588,
49.59166667,0.592,
49.59583333,0.599,
49.6,0.604,
49.60416667,0.633,
49.60833333,0.681,
49.6125,0.723,
49.61666667,0.75,
49.62083333,0.766,
49.625,0.776,
49.62916667,0.796,
49.63333333,0.832,
49.6375,0.868,
49.64166667,0.899,
49.64583333,0.931,
49.65,0.969,
49.65416667,1.012,
49.65833333,1.042,
49.6625,1.073,
49.66666667,1.099,
49.67083333,1.13,
49.675,1.18,
49.67916667,1.22,
49.68333333,1.243,
49.6875,1.274,
49.69166667,1.308,
49.69583333,1.354,
49.7,1.399,
49.70416667,1.415,
49.70833333,1.444,
49.7125,1.478,
49.71666667,1.508,
49.72083333,1.543,
49.725,1.566,
49.72916667,1.6,
49.73333333,1.651,
49.7375,1.692,
49.74166667,1.707,
49.74583333,1.714,
49.75,1.736,
49.75416667,1.767,
49.75833333,1.801,
49.7625,1.826,
49.76666667,1.844,
49.77083333,1.86,
49.775,1.884,
49.77916667,1.901,
49.78333333,1.924,
49.7875,1.937,
49.79166667,1.939,
49.79583333,1.953,
49.8,1.966,
49.80416667,1.966,
49.80833333,1.966,
49.8125,1.965,
49.81666667,1.969,
49.82083333,1.978,
49.825,1.98,
49.82916667,1.967,
49.83333333,1.958,
49.8375,1.933,
49.84166667,1.902,
49.84583333,1.882,
49.85,1.884,
49.85416667,1.886,
49.85833333,1.874,
49.8625,1.821,
49.86666667,1.778,
49.87083333,1.751,
49.875,1.724,
49.87916667,1.693,
49.88333333,1.653,
49.8875,1.616,
49.89166667,1.593,
49.89583333,1.567,
49.9,1.51,
49.90416667,1.46,
49.90833333,1.416,
49.9125,1.385,
49.91666667,1.358,
49.92083333,1.317,
49.925,1.266,
49.92916667,1.22,
49.93333333,1.163,
49.9375,1.104,
49.94166667,1.065,
49.94583333,1.035,
49.95,0.999,
49.95416667,0.948,
49.95833333,0.882,
49.9625,0.819,
49.96666667,0.787,
49.97083333,0.762,
49.975,0.718,
49.97916667,0.663,
49.98333333,0.601,
49.9875,0.547,
49.99166667,0.501,
49.99583333,0.459,
50,0.407,
50.00416667,0.347,
50.00833333,0.311,
50.0125,0.283,
50.01666667,0.246,
50.02083333,0.201,
50.025,0.152,
50.02916667,0.096,
50.03333333,0.04,
50.0375,0.013,
50.04166667,-0.011,
50.04583333,-0.043,
50.05,-0.071,
50.05416667,-0.106,
50.05833333,-0.145,
50.0625,-0.181,
50.06666667,-0.214,
50.07083333,-0.237,
50.075,-0.26,
50.07916667,-0.273,
50.08333333,-0.275,
50.0875,-0.288,
50.09166667,-0.296,
50.09583333,-0.31,
50.1,-0.322,
50.10416667,-0.338,
50.10833333,-0.351,
50.1125,-0.348,
50.11666667,-0.326,
50.12083333,-0.315,
50.125,-0.31,
50.12916667,-0.295,
50.13333333,-0.284,
50.1375,-0.27,
50.14166667,-0.245,
50.14583333,-0.231,
50.15,-0.221,
50.15416667,-0.209,
50.15833333,-0.166,
50.1625,-0.123,
50.16666667,-0.108,
50.17083333,-0.09,
50.175,-0.074,
50.17916667,-0.043,
50.18333333,-0.003,
50.1875,0.029,
50.19166667,0.061,
50.19583333,0.076,
50.2,0.112,
50.20416667,0.164,
50.20833333,0.201,
50.2125,0.227,
50.21666667,0.248,
50.22083333,0.274,
50.225,0.302,
50.22916667,0.342,
50.23333333,0.381,
50.2375,0.416,
50.24166667,0.452,
50.24583333,0.493,
50.25,0.516,
50.25416667,0.55,
50.25833333,0.59,
50.2625,0.631,
50.26666667,0.662,
50.27083333,0.687,
50.275,0.707,
50.27916667,0.738,
50.28333333,0.781,
50.2875,0.827,
50.29166667,0.863,
50.29583333,0.886,
50.3,0.917,
50.30416667,0.942,
50.30833333,0.969,
50.3125,0.991,
50.31666667,1.004,
50.32083333,1.031,
50.325,1.058,
50.32916667,1.093,
50.33333333,1.108,
50.3375,1.128,
50.34166667,1.144,
50.34583333,1.151,
50.35,1.16,
50.35416667,1.166,
50.35833333,1.169,
50.3625,1.175,
50.36666667,1.173,
50.37083333,1.172,
50.375,1.178,
50.37916667,1.197,
50.38333333,1.205,
50.3875,1.186,
50.39166667,1.158,
50.39583333,1.132,
50.4,1.119,
50.40416667,1.113,
50.40833333,1.109,
50.4125,1.104,
50.41666667,1.102,
50.42083333,1.086,
50.425,1.054,
50.42916667,1.02,
50.43333333,0.993,
50.4375,0.99,
50.44166667,0.992,
50.44583333,0.983,
50.45,0.957,
50.45416667,0.932,
50.45833333,0.919,
50.4625,0.893,
50.46666667,0.866,
50.47083333,0.845,
50.475,0.826,
50.47916667,0.816,
50.48333333,0.816,
50.4875,0.803,
50.49166667,0.78,
50.49583333,0.76,
50.5,0.755,
50.50416667,0.731,
50.50833333,0.722,
50.5125,0.698,
50.51666667,0.673,
50.52083333,0.665,
50.525,0.646,
50.52916667,0.641,
50.53333333,0.637,
50.5375,0.64,
50.54166667,0.638,
50.54583333,0.621,
50.55,0.608,
50.55416667,0.591,
50.55833333,0.589,
50.5625,0.586,
50.56666667,0.588,
50.57083333,0.591,
50.575,0.596,
50.57916667,0.608,
50.58333333,0.611,
50.5875,0.606,
50.59166667,0.6,
50.59583333,0.596,
50.6,0.618,
50.60416667,0.646,
50.60833333,0.67,
50.6125,0.694,
50.61666667,0.717,
50.62083333,0.732,
50.625,0.728,
50.62916667,0.721,
50.63333333,0.732,
50.6375,0.767,
50.64166667,0.819,
50.64583333,0.869,
50.65,0.895,
50.65416667,0.91,
50.65833333,0.927,
50.6625,0.952,
50.66666667,0.985,
50.67083333,0.996,
50.675,1.036,
50.67916667,1.066,
50.68333333,1.104,
50.6875,1.145,
50.69166667,1.176,
50.69583333,1.218,
50.7,1.26,
50.70416667,1.298,
50.70833333,1.329,
50.7125,1.353,
50.71666667,1.383,
50.72083333,1.426,
50.725,1.462,
50.72916667,1.491,
50.73333333,1.531,
50.7375,1.568,
50.74166667,1.607,
50.74583333,1.654,
50.75,1.685,
50.75416667,1.722,
50.75833333,1.76,
50.7625,1.786,
50.76666667,1.803,
50.77083333,1.826,
50.775,1.849,
50.77916667,1.886,
50.78333333,1.93,
50.7875,1.948,
50.79166667,1.962,
50.79583333,1.973,
50.8,1.98,
50.80416667,2.018,
50.80833333,2.037,
50.8125,2.044,
50.81666667,2.052,
50.82083333,2.061,
50.825,2.068,
50.82916667,2.068,
50.83333333,2.067,
50.8375,2.066,
50.84166667,2.073,
50.84583333,2.079,
50.85,2.061,
50.85416667,2.046,
50.85833333,2.03,
50.8625,2.006,
50.86666667,1.987,
50.87083333,1.972,
50.875,1.951,
50.87916667,1.944,
50.88333333,1.935,
50.8875,1.908,
50.89166667,1.862,
50.89583333,1.804,
50.9,1.76,
50.90416667,1.742,
50.90833333,1.727,
50.9125,1.696,
50.91666667,1.655,
50.92083333,1.617,
50.925,1.581,
50.92916667,1.546,
50.93333333,1.5,
50.9375,1.44,
50.94166667,1.405,
50.94583333,1.366,
50.95,1.316,
50.95416667,1.268,
50.95833333,1.222,
50.9625,1.188,
50.96666667,1.157,
50.97083333,1.113,
50.975,1.049,
50.97916667,0.988,
50.98333333,0.942,
50.9875,0.889,
50.99166667,0.85,
50.99583333,0.801,
51,0.741,
51.00416667,0.7,
51.00833333,0.644,
51.0125,0.591,
51.01666667,0.545,
51.02083333,0.488,
51.025,0.43,
51.02916667,0.382,
51.03333333,0.333,
51.0375,0.281,
51.04166667,0.249,
51.04583333,0.215,
51.05,0.172,
51.05416667,0.12,
51.05833333,0.065,
51.0625,0.014,
51.06666667,-0.029,
51.07083333,-0.069,
51.075,-0.104,
51.07916667,-0.126,
51.08333333,-0.149,
51.0875,-0.171,
51.09166667,-0.192,
51.09583333,-0.226,
51.1,-0.275,
51.10416667,-0.304,
51.10833333,-0.33,
51.1125,-0.343,
51.11666667,-0.362,
51.12083333,-0.363,
51.125,-0.361,
51.12916667,-0.366,
51.13333333,-0.373,
51.1375,-0.389,
51.14166667,-0.419,
51.14583333,-0.422,
51.15,-0.41,
51.15416667,-0.4,
51.15833333,-0.382,
51.1625,-0.363,
51.16666667,-0.354,
51.17083333,-0.326,
51.175,-0.297,
51.17916667,-0.289,
51.18333333,-0.274,
51.1875,-0.279,
51.19166667,-0.264,
51.19583333,-0.232,
51.2,-0.194,
51.20416667,-0.155,
51.20833333,-0.104,
51.2125,-0.067,
51.21666667,-0.031,
51.22083333,-0.004,
51.225,0.006,
51.22916667,0.029,
51.23333333,0.05,
51.2375,0.095,
51.24166667,0.15,
51.24583333,0.193,
51.25,0.241,
51.25416667,0.279,
51.25833333,0.295,
51.2625,0.306,
51.26666667,0.331,
51.27083333,0.364,
51.275,0.411,
51.27916667,0.469,
51.28333333,0.526,
51.2875,0.555,
51.29166667,0.583,
51.29583333,0.609,
51.3,0.635,
51.30416667,0.666,
51.30833333,0.698,
51.3125,0.736,
51.31666667,0.772,
51.32083333,0.812,
51.325,0.851,
51.32916667,0.887,
51.33333333,0.92,
51.3375,0.953,
51.34166667,0.971,
51.34583333,0.986,
51.35,1.002,
51.35416667,1.023,
51.35833333,1.054,
51.3625,1.079,
51.36666667,1.116,
51.37083333,1.139,
51.375,1.144,
51.37916667,1.155,
51.38333333,1.139,
51.3875,1.14,
51.39166667,1.15,
51.39583333,1.17,
51.4,1.194,
51.40416667,1.203,
51.40833333,1.212,
51.4125,1.187,
51.41666667,1.169,
51.42083333,1.148,
51.425,1.134,
51.42916667,1.148,
51.43333333,1.151,
51.4375,1.153,
51.44166667,1.129,
51.44583333,1.102,
51.45,1.079,
51.45416667,1.058,
51.45833333,1.057,
51.4625,1.056,
51.46666667,1.05,
51.47083333,1.03,
51.475,1.007,
51.47916667,0.978,
51.48333333,0.953,
51.4875,0.943,
51.49166667,0.937,
51.49583333,0.93,
51.5,0.918,
51.50416667,0.897,
51.50833333,0.873,
51.5125,0.842,
51.51666667,0.824,
51.52083333,0.82,
51.525,0.821,
51.52916667,0.817,
51.53333333,0.809,
51.5375,0.777,
51.54166667,0.741,
51.54583333,0.726,
51.55,0.718,
51.55416667,0.71,
51.55833333,0.704,
51.5625,0.703,
51.56666667,0.711,
51.57083333,0.703,
51.575,0.686,
51.57916667,0.672,
51.58333333,0.652,
51.5875,0.649,
51.59166667,0.663,
51.59583333,0.673,
51.6,0.674,
51.60416667,0.668,
51.60833333,0.659,
51.6125,0.662,
51.61666667,0.666,
51.62083333,0.684,
51.625,0.704,
51.62916667,0.713,
51.63333333,0.716,
51.6375,0.729,
51.64166667,0.739,
51.64583333,0.751,
51.65,0.778,
51.65416667,0.794,
51.65833333,0.816,
51.6625,0.829,
51.66666667,0.846,
51.67083333,0.885,
51.675,0.91,
51.67916667,0.939,
51.68333333,0.972,
51.6875,0.996,
51.69166667,1.024,
51.69583333,1.05,
51.7,1.067,
51.70416667,1.09,
51.70833333,1.114,
51.7125,1.172,
51.71666667,1.225,
51.72083333,1.27,
51.725,1.295,
51.72916667,1.312,
51.73333333,1.334,
51.7375,1.372,
51.74166667,1.415,
51.74583333,1.463,
51.75,1.512,
51.75416667,1.536,
51.75833333,1.562,
51.7625,1.588,
51.76666667,1.617,
51.77083333,1.661,
51.775,1.705,
51.77916667,1.734,
51.78333333,1.774,
51.7875,1.814,
51.79166667,1.848,
51.79583333,1.862,
51.8,1.871,
51.80416667,1.886,
51.80833333,1.934,
51.8125,1.984,
51.81666667,2.011,
51.82083333,2.011,
51.825,2.015,
51.82916667,2.034,
51.83333333,2.066,
51.8375,2.088,
51.84166667,2.099,
51.84583333,2.114,
51.85,2.115,
51.85416667,2.11,
51.85833333,2.089,
51.8625,2.089,
51.86666667,2.118,
51.87083333,2.134,
51.875,2.129,
51.87916667,2.107,
51.88333333,2.079,
51.8875,2.06,
51.89166667,2.055,
51.89583333,2.038,
51.9,2.025,
51.90416667,2.015,
51.90833333,1.995,
51.9125,1.965,
51.91666667,1.928,
51.92083333,1.877,
51.925,1.852,
51.92916667,1.845,
51.93333333,1.814,
51.9375,1.782,
51.94166667,1.737,
51.94583333,1.68,
51.95,1.642,
51.95416667,1.604,
51.95833333,1.568,
51.9625,1.548,
51.96666667,1.509,
51.97083333,1.459,
51.975,1.391,
51.97916667,1.338,
51.98333333,1.296,
51.9875,1.262,
51.99166667,1.217,
51.99583333,1.161,
52,1.102,
52.00416667,1.053,
52.00833333,1.013,
52.0125,0.97,
52.01666667,0.906,
52.02083333,0.852,
52.025,0.798,
52.02916667,0.745,
52.03333333,0.695,
52.0375,0.639,
52.04166667,0.584,
52.04583333,0.539,
52.05,0.502,
52.05416667,0.453,
52.05833333,0.395,
52.0625,0.338,
52.06666667,0.291,
52.07083333,0.235,
52.075,0.19,
52.07916667,0.151,
52.08333333,0.104,
52.0875,0.067,
52.09166667,0.027,
52.09583333,-0.014,
52.1,-0.052,
52.10416667,-0.095,
52.10833333,-0.133,
52.1125,-0.175,
52.11666667,-0.224,
52.12083333,-0.249,
52.125,-0.26,
52.12916667,-0.276,
52.13333333,-0.303,
52.1375,-0.325,
52.14166667,-0.348,
52.14583333,-0.376,
52.15,-0.391,
52.15416667,-0.412,
52.15833333,-0.426,
52.1625,-0.439,
52.16666667,-0.433,
52.17083333,-0.404,
52.175,-0.404,
52.17916667,-0.42,
52.18333333,-0.433,
52.1875,-0.436,
52.19166667,-0.427,
52.19583333,-0.404,
52.2,-0.378,
52.20416667,-0.356,
52.20833333,-0.336,
52.2125,-0.318,
52.21666667,-0.293,
52.22083333,-0.283,
52.225,-0.282,
52.22916667,-0.253,
52.23333333,-0.208,
52.2375,-0.164,
52.24166667,-0.134,
52.24583333,-0.103,
52.25,-0.078,
52.25416667,-0.053,
52.25833333,-0.027,
52.2625,0.014,
52.26666667,0.044,
52.27083333,0.078,
52.275,0.125,
52.27916667,0.158,
52.28333333,0.192,
52.2875,0.222,
52.29166667,0.257,
52.29583333,0.287,
52.3,0.323,
52.30416667,0.357,
52.30833333,0.403,
52.3125,0.44,
52.31666667,0.471,
52.32083333,0.508,
52.325,0.529,
52.32916667,0.556,
52.33333333,0.597,
52.3375,0.637,
52.34166667,0.671,
52.34583333,0.71,
52.35,0.735,
52.35416667,0.765,
52.35833333,0.798,
52.3625,0.836,
52.36666667,0.862,
52.37083333,0.885,
52.375,0.909,
52.37916667,0.941,
52.38333333,0.974,
52.3875,0.996,
52.39166667,1.025,
52.39583333,1.035,
52.4,1.055,
52.40416667,1.08,
52.40833333,1.086,
52.4125,1.109,
52.41666667,1.112,
52.42083333,1.129,
52.425,1.143,
52.42916667,1.159,
52.43333333,1.161,
52.4375,1.152,
52.44166667,1.15,
52.44583333,1.146,
52.45,1.144,
52.45416667,1.154,
52.45833333,1.14,
52.4625,1.137,
52.46666667,1.134,
52.47083333,1.124,
52.475,1.112,
52.47916667,1.082,
52.48333333,1.069,
52.4875,1.046,
52.49166667,1.04,
52.49583333,1.035,
52.5,1.018,
52.50416667,1.015,
52.50833333,1.005,
52.5125,0.985,
52.51666667,0.967,
52.52083333,0.936,
52.525,0.922,
52.52916667,0.912,
52.53333333,0.91,
52.5375,0.895,
52.54166667,0.878,
52.54583333,0.87,
52.55,0.856,
52.55416667,0.846,
52.55833333,0.836,
52.5625,0.824,
52.56666667,0.799,
52.57083333,0.79,
52.575,0.786,
52.57916667,0.777,
52.58333333,0.781,
52.5875,0.779,
52.59166667,0.772,
52.59583333,0.753,
52.6,0.741,
52.60416667,0.725,
52.60833333,0.713,
52.6125,0.71,
52.61666667,0.71,
52.62083333,0.708,
52.625,0.721,
52.62916667,0.735,
52.63333333,0.727,
52.6375,0.707,
52.64166667,0.687,
52.64583333,0.69,
52.65,0.711,
52.65416667,0.744,
52.65833333,0.774,
52.6625,0.759,
52.66666667,0.758,
52.67083333,0.78,
52.675,0.783,
52.67916667,0.796,
52.68333333,0.795,
52.6875,0.818,
52.69166667,0.846,
52.69583333,0.887,
52.7,0.935,
52.70416667,0.954,
52.70833333,0.963,
52.7125,0.991,
52.71666667,1.007,
52.72083333,1.044,
52.725,1.064,
52.72916667,1.077,
52.73333333,1.111,
52.7375,1.165,
52.74166667,1.229,
52.74583333,1.268,
52.75,1.286,
52.75416667,1.296,
52.75833333,1.331,
52.7625,1.359,
52.76666667,1.401,
52.77083333,1.437,
52.775,1.472,
52.77916667,1.507,
52.78333333,1.548,
52.7875,1.574,
52.79166667,1.596,
52.79583333,1.628,
52.8,1.661,
52.80416667,1.71,
52.80833333,1.743,
52.8125,1.765,
52.81666667,1.79,
52.82083333,1.822,
52.825,1.835,
52.82916667,1.865,
52.83333333,1.895,
52.8375,1.923,
52.84166667,1.956,
52.84583333,1.978,
52.85,1.989,
52.85416667,1.997,
52.85833333,2.012,
52.8625,2.04,
52.86666667,2.082,
52.87083333,2.1,
52.875,2.102,
52.87916667,2.084,
52.88333333,2.078,
52.8875,2.073,
52.89166667,2.08,
52.89583333,2.092,
52.9,2.115,
52.90416667,2.116,
52.90833333,2.092,
52.9125,2.07,
52.91666667,2.052,
52.92083333,2.05,
52.925,2.04,
52.92916667,2.015,
52.93333333,1.982,
52.9375,1.957,
52.94166667,1.941,
52.94583333,1.921,
52.95,1.894,
52.95416667,1.862,
52.95833333,1.836,
52.9625,1.808,
52.96666667,1.772,
52.97083333,1.717,
52.975,1.671,
52.97916667,1.637,
52.98333333,1.619,
52.9875,1.601,
52.99166667,1.566,
52.99583333,1.516,
53,1.467,
53.00416667,1.421,
53.00833333,1.376,
53.0125,1.337,
53.01666667,1.286,
53.02083333,1.235,
53.025,1.197,
53.02916667,1.148,
53.03333333,1.105,
53.0375,1.066,
53.04166667,1.011,
53.04583333,0.968,
53.05,0.917,
53.05416667,0.851,
53.05833333,0.797,
53.0625,0.745,
53.06666667,0.697,
53.07083333,0.649,
53.075,0.604,
53.07916667,0.55,
53.08333333,0.495,
53.0875,0.445,
53.09166667,0.394,
53.09583333,0.345,
53.1,0.305,
53.10416667,0.271,
53.10833333,0.233,
53.1125,0.194,
53.11666667,0.14,
53.12083333,0.082,
53.125,0.027,
53.12916667,-0.01,
53.13333333,-0.04,
53.1375,-0.069,
53.14166667,-0.099,
53.14583333,-0.135,
53.15,-0.174,
53.15416667,-0.217,
53.15833333,-0.253,
53.1625,-0.272,
53.16666667,-0.293,
53.17083333,-0.318,
53.175,-0.329,
53.17916667,-0.357,
53.18333333,-0.381,
53.1875,-0.395,
53.19166667,-0.412,
53.19583333,-0.422,
53.2,-0.428,
53.20416667,-0.423,
53.20833333,-0.403,
53.2125,-0.4,
53.21666667,-0.406,
53.22083333,-0.406,
53.225,-0.407,
53.22916667,-0.398,
53.23333333,-0.383,
53.2375,-0.368,
53.24166667,-0.341,
53.24583333,-0.315,
53.25,-0.296,
53.25416667,-0.273,
53.25833333,-0.254,
53.2625,-0.228,
53.26666667,-0.204,
53.27083333,-0.179,
53.275,-0.151,
53.27916667,-0.126,
53.28333333,-0.08,
53.2875,-0.044,
53.29166667,-0.011,
53.29583333,0.013,
53.3,0.035,
53.30416667,0.068,
53.30833333,0.108,
53.3125,0.138,
53.31666667,0.161,
53.32083333,0.18,
53.325,0.218,
53.32916667,0.282,
53.33333333,0.315,
53.3375,0.337,
53.34166667,0.364,
53.34583333,0.397,
53.35,0.432,
53.35416667,0.471,
53.35833333,0.508,
53.3625,0.537,
53.36666667,0.555,
53.37083333,0.596,
53.375,0.634,
53.37916667,0.673,
53.38333333,0.711,
53.3875,0.742,
53.39166667,0.772,
53.39583333,0.796,
53.4,0.825,
53.40416667,0.855,
53.40833333,0.882,
53.4125,0.912,
53.41666667,0.941,
53.42083333,0.97,
53.425,0.997,
53.42916667,1.015,
53.43333333,1.033,
53.4375,1.041,
53.44166667,1.058,
53.44583333,1.087,
53.45,1.106,
53.45416667,1.121,
53.45833333,1.138,
53.4625,1.146,
53.46666667,1.13,
53.47083333,1.128,
53.475,1.14,
53.47916667,1.145,
53.48333333,1.168,
53.4875,1.17,
53.49166667,1.156,
53.49583333,1.153,
53.5,1.152,
53.50416667,1.148,
53.50833333,1.131,
53.5125,1.129,
53.51666667,1.125,
53.52083333,1.112,
53.525,1.104,
53.52916667,1.087,
53.53333333,1.061,
53.5375,1.038,
53.54166667,1.039,
53.54583333,1.038,
53.55,1.037,
53.55416667,1.022,
53.55833333,0.995,
53.5625,0.976,
53.56666667,0.956,
53.57083333,0.945,
53.575,0.943,
53.57916667,0.925,
53.58333333,0.906,
53.5875,0.895,
53.59166667,0.884,
53.59583333,0.874,
53.6,0.863,
53.60416667,0.853,
53.60833333,0.843,
53.6125,0.835,
53.61666667,0.83,
53.62083333,0.812,
53.625,0.796,
53.62916667,0.797,
53.63333333,0.785,
53.6375,0.785,
53.64166667,0.774,
53.64583333,0.773,
53.65,0.77,
53.65416667,0.764,
53.65833333,0.76,
